BL record ID,title,label
14847518,"Het Heilige Land. Reis door Egypte, Palestina en Syrië. Met platen ... Derde vermeerderde druk",0
14847543,"Physical, historical, and military geography: from the French ... edited with additions and corrections, by A. F. Lendy, etc",1
14847592,Die Reste der Germanen am Schwarzen Meere. Eine ethnologische Untersuchung,1
14847594,"Omrids at Geographien, noermest udarbejdet ui orug ved foreloesninger",1
14847623,"History of Columbiana County, Ohio, with illustrations and biographical sketches of its prominent men and pioneers",1
14847643,"Guida d'Udine in ciò che risguarda le tre belle arti sorelle. ... Edizione seconda, cui si aggiunge la Guida di Cividale",1
14847687,"Die Nephritfrage kein ethnologisches Problem. Vortrag gehalten zu Dresden, etc",1
14847786,"Aardrijkskunde voor Handel, Nijverheid en Statistiek",1
14847843,Philips' Geographical Manuals,1
14847897,Om de uhistoriske og historiske Folk. En philosophisk-historisk Afhandling,1
14847898,Om den hellige og profane Historie. En philosophisk-historisk Undersøgelse,1
14847917,Skandinavernes Korstog og Andagtsreiser til Palæstina (1000-1350) [Translated from the French.],1
14847937,"History of Clermont County, Ohio, with illustrations and biographical sketches of its prominent men and pioneers",1
14847964,"Italian Sketches ... Illustrated, etc",1
14848001,Dagboek eener Reize in Egypte,1
14848014,Pröver paa en Jordbeskrivelse,1
14848061,Egyptische Strassenbilder. Plaudereien über das Land des Kurbatsch und Bakschisch,1
14848074,"Untersuchungen über italienische Seekarten des Mittelalters auf Grund der kartometrischen Methode. Inaugural-Dissertation, etc",1
14848084,"A Balkán félsziget. 1. Macedonia, Észak-Albánia és Montenegró : tanulmányút gróf Széchenyi Pál földmivelési-, ipar- és kereskedelmi-, valamint báró Kemény Gábor közmunka- és közl. miniszterek támogatásával 1885-ben",1
14848098,Sjömanslif. Minnen och afventyr från skilda världsdelar ... Med 39 illustrationer,1
14848133,Im afrikanischen Urwald. Meine Reise nach dem Kongo und der Mongalla im Jahre 1896 ... Mit ... 87 Lichtdrucktafeln und 3 Karten,1
14848235,"An Historical Sketch of Los Angeles County, California. From the Spanish occupancy, ... 1771, to ... 1876 [The Introduction is signed by J. J. W, B. Hayes and J. P. Widney.]",1
14848258,On foot through Tyrol in the summer of 1855,1
14848266,Over de verwantschap en het huwelijks- en erfrecht bij de volken van het Maleische ras. (Overgedrukt uit 'de Indische Gids' van Mei 1883.),1
14848279,"The State of Wisconsin, embracing brief sketches of its history, position ... and industries, and a catalogue of its exhibits at the Centennial at Philadelphia, 1876",1
14848282,"Lehrbuch der Geographie zum Gebrauche in den mittleren und oberen Klassen der Gymnasien, etc",0
14848285,"Remains of ... C. W. With a brief memoir of his life, by ... J. A. Russell, etc",1
14860032,"Glorias de Sevilla en armas, letra, ciencias, artes, tradiciones, monumentos, edificios, etc [With plates.]",1
14860106,'Harpstrings.' A poem,0
14860119,"The Way about Warwickshire, etc [With a map.]",1
14860160,"Early Discoveries by Spaniards in New Mexico: containing an account of the castles of Cibola, and the present appearance of their ruins",1
14860163,"Zestien zeereizen. Herinneringen uit een veertigjarige loopbaan bij de Nederlandsche marine, etc [With plates.]",1
14860164,Om och ur den arabiske geografen 'Idrîsî. Akademisk afhandling,1
14860169,Storia de Bassano e del suo territorio,1
14860173,De Geschiedenis der volken in schetsen,1
14860180,"De Redding der bemanning van het Nederlandsch brikschip Nijverheid, verbrant in de Indische zee ... benevens de beschrijving eener reis op de kust en in de binnenlanden van Oost-Afrika, met statistike en mercantile berigten, betreffende dit weinig bekende gewest",1
14860265,"Tre år i Kongo. Skildringar af P. Möller, G. Pagels, E. Gleerup [With illustrations and maps.]",1
14860278,Herinneringen mijner reizen naar onderscheidene werelddeelen [With plates.],1
14860331,"Curiosidades malagueñas. Colección de tradiciones, biografías, leyendas, narraciones, efemérides, etc. que compendiarán, en forma de artículos separados, la historia de Málaga y su provincia",1
14860463,"Vauclin, and other verses",0
14860486,"Anthropologische Studien aus Insulinde, etc",1
14860513,"Mijne Reis met de landmail van Batavia over Singapore, Ceilon, Aden en Suiz tot Alexandrië in Egypte",1
14860559,"Manx Scenery, etc",1
14860571,"Reize naar de Middellandsche Zee in de Jaren 1777-79, etc",1
14860572,"Tweede Reize naar de Middellandsche Zee, gedaan in de Jaren 1783-85 ... onder bevel van den Kapitein C. van Gennip, etc",1
14860590,Notes on Croydon Palace. Its history and associations,1
14860600,"Chronologischer Abriss der Weltgeschichte, mit zwei synchronistischen Tabellen der alten Geschichte und der neuern Staatengeschichte ... Dreizehnte ... vermehrte Auflage",1
14860602,"Világtörténelem, a polgári fiú-iskolák számára",1
14860617,Ricordi di Roma,0
14860725,"Arizona: its resources and prospects. A letter to the Editor of the New York Tribune, etc",1
14860739,Cortona nel medio evo,1
14860777,"Somma Lombardo: storia, descrizione e illustrazioni",1
14860794,Vid nedre Kongo [With illustrations and maps.],1
14860808,"A Handy Guide to Seascale and District, etc",1
14860811,"Catalogus van boeken, plaatwerken en kaarten over de Nederlandsche bezittingen, zoo vroegere als tegenwoordige, in Azie, Afrika en Amerika, en over de lande die daarmede in betrekking staan, als: Japan, China, enz. ... verzameld door en ... verkrijgbaar bij den boekhandelaar F. Muller",1
14860899,"Barcelona antigua y moderna, etc [With plates, including a portrait.]",1
14860942,Coleccio de monografías de Catalunya. Anotadas per J. Reig y Vilardell. Ab un prefaci del eminent historiador J. Coroleu ... Edició ilustrada,1
14861011,Abhandlungen zur alten Geschichte ... Gesammelt und herausgegeben von F. Rühl,1
14861047,A földrajz az iskolában és az iskolán kívül : koszorúzott pályam?,1
14861053,"Reizen uit Oost Indie naar Europa in Engeland, Nederland, Duitschland, Frankrijk en Zwitserland gedaan in 1836",1
14861111,Verdens Storbyer [Translated from 'Les Capitales du monde.'] Paa Dansk af P. Nansen. Med 322 Afbildninger,1
14861117,Een reis om de Wereld in vier honderd en tachtig dagen,0
14861126,"Mohammed Christus. Vier Schetsen van eene reis in het Oosten, etc",1
14861139,Paa Reiser og Eventyr. Virkelighedsbilleder,1
14861143,Haandbog i Verdenshistorien ... Udarbejdet paar Grundlag af G. Webers: 'Lehrbuch der Weltgeschichte' 20 Oplag,1
14861153,"Aanteekeningen op eene reize van Parijs naar Napels, door het Tirolsche, en van daar door Zwitserland en langs den Rhijn terug naar Holland. Met Platen",1
14861198,"München vor 40 Jahren. Ein Beitrag zur Geschichte der Münchener Stadtverwaltung, etc",1
14861204,De stad Enkhuizen en hare geschiedenis,1
14861205,"De stad Utrecht en hare geschiedenis, voorafgegaan door eene algemeene geschied- en aardrijkskundige beschouwing over de provincie Utrecht",0
14861217,Handbook to the Highland Railway ... Season 1890. Ninth edition [of the work by G. and P. Anderson] . Revised and enlarged. By P. J. Anderson,1
14861306,Anteckningar fran Italien af en svensk diplomat [With plates.],1
14861323,"Het Distrikt St. Nikolaas, voorheen Land van Waes, Provincie Oost-Vlaanderen, beschouwd met betrekking tot deszelfs natuur- staat- en geschiedkunde; gevolgd door eene bijzondere beschrijving van elke stad, dorp of gemeente in hetzelve gelegen",1
14861369,"Verhandeling over het Westland, ter opheldering der Loo-en, Woerden en Hoven, benevens de natuurdienst der Friesen en Batavieren, etc",1
14861467,Middelburg voorheen en thans. Bijdrage tot de kennis van den voormaligen en tegenwoordigen toestand van het armwezen aldaar,0
14861480,Il Casino di San Marco costruito dal Buontalenti ai tempi medicei,1
14861482,"Naar de Rhetische Alpen, in Tijrol en Salzburg. Schetsen-indrukken",0
14861544,"Resor uti Guiana, Mexico, Californien, China och Ostindien ... 1843-58. Häfter 1-6",1
14861587,Wandelingen door Gelderland en aangrenzende Noord-Brabandsche. Limburgsche en Pruisische Gewesten,0
14861603,Danske minder i Normandiet ... Med tre kårt,1
14861681,"Aardrijkskundige beschrijving van het koningrijk Holland, etc",1
14861687,"In luftigen Höh'n ... Das Matterhorn und seine Geschichte, etc [Illustrated.]",1
14861689,"Ons Vaderland. Historisch-romanische schetsen uit de vaderlandsche geschiedenis van de vroegste tyden tot op heden, door G. E. G. met medewerking van eenige vaderlandsche geleerden en letterkundigen",1
14861706,Van Arkel's Oude Veste. Geschied- en oudheidkundige aanteekeningen betreffende de stad Gorinchem en hare voornaamste gebouwen en instellingen,1
14861755,Från Spanien och Portugal. Resebilder ... Med illustrationer i träsnitt,1
14861759,Beschrijving der Loonsche Leenen in het Hertogdom Limburg,0
14861763,"Fra Arcachon til Nîmes. Reiseerindringer, etc",1
14861766,"Het eiland Urk, zijn bodem, voortbrengselen en bewoners",1
14861767,Van de Veluwe en Uit den Achterhoek in vroegere tijden. Verzamelde schetsen,1
14861768,G. van Hasselt's Arnhemsche Oudheden. 4 deel,1
14861775,"Reis naar Hamburg en Berlijn, of eenige dagen toegewijd aan het gebied der Innere Mission",1
14861786,"Leeuwarden na en voor hare wording als stad, en in hare betrekking tot de Leppa. Eene bydrage tot de Geschiedkundige beschrijving, van W. Eekhoff",1
14861788,De Versiering en Beschildering der St. Ignatius-Kerk de Zaaijer te Amsterdam,1
14861798,Geschiedenis der Zaanlanden,1
14861802,"Et Besøg i Grækenland, Ægypten og Tyrkiet, etc",1
14861814,"Századunk névváltoztatásai : helytartósági és miniszteri engedélylyel megváltoztatott nevek gy?jteménye, 1800-1893",1
14861847,"Loggboks-Anteckningar under en Jordomsegling med Fregatten Eugenie åren 1851-53, gjorda ... af en J.; bearbetade och utgifna af C. M. Ekbohrn",1
14861852,De provincie Zeeland. (Bijlagen.-Nalezing.),0
14861856,Fra det moderne Frankrig ... med Illustrationer efter franske Kunstnere,1
14861857,Pariserliv i Firserne ... Med talrige Illustrationer,1
14861867,"In den Vreemde. Herinneringen, ontmoetingen, schetsen ... Zwitserland 15 Junij. 5 September 1839",1
14861870,"Maps and tables of chronology and genealogy; selected and translated from Monsieur Koch's 'Tableau des Révolutions de l'Europe.' [By C. T. L, i.e. Charles Thomas Longley? afterwards Archbishop of York.]",1
14861874,"Tafereel der Stad Haarlem en derzelver Geschiedenis, etc",1
14861875,"Geschiedenis van het slot te Muiden, en Hoofts leven op hetzelve",0
14861960,Merkwaardige Kasteelen in Nederland. Door Mr J. van L. en W. J. H. Plates,1
14862046,"Öfver Verldshafven under tretungad flagg. Episoder från fregatten Eugenie's verldsomsegling 1851-53, etc",1
14862054,"Die Habsburg. Studie ... Mi 31 Abbildungen ... 19 Tafeln, etc",0
14862058,"Mijne reis door Zwitserland naar de Waldenzen, in Piemont's valleijen",1
14862072,"Geschied- en oudheidkundige beschrijving van de pleinen, straten, stegen, waterleidingen, wedden, putten en pompen der stad Utrecht, etc",0
14862106,Geschiedenis der Stad Eecloo,1
14862108,"Alphabetisch Register van alle bewoonde oorden des rijks. Zijnde een vervolg op de Itineraire voor marscherende troepen in het koningrijk der Nederlanden. Te zamen gesteld bij het topographisch bureau van het departement van Oorlog, in verband met de bij dat bureau mede vervaardige étappekaart van het rijk",1
14862119,"Burgerlijk en kerkelijk gedenkboek van Haamstede, deels ook van Burgh, etc",0
14862120,"De algemeene kaarte? van de Provincie Friesland, etc",1
14862158,A Lost Chapter in the History of Bath. A paper read ... 1877,1
14862190,"Geschiedenis van Dixmude, etc",1
14862199,Barneveld onder de Regering der Ampts-Jonkers. 1648-1795. Door een Plattelands-Burgemeester,0
14862279,"Kroniek der stad Roermond van 1562-1638, [probably by J. van Ryckenroy] uitgegeven door F. Nettesheim",1
14862320,"Barcelona. Su pasado, presente y porvenir. Memoria histórica, filosófica y social",1
14862339,Nederland tusschen de Tropen. Aardrijkskunde onzer kolonien in oost en west,1
14862363,Stemmen uit Amerika,1
14862399,"Zwitzerland en de Alpen van Savoye, in afbeeldingen en tafereelen geschetst [The text by N. G. van Kampen, the engravings by W. H. Bartlett.]",1
14862431,Geschichte der Stadt Neuss ... Mit neun Abbildungen,1
14862465,Chronijcke van Ghendt door J. van den Vivere en eenige andere aanteekenaars der XVIe. en XVIIe. eeuw. Handschrift ... in 't licht gegeven door F. de Potter,1
14862494,"Jaarboek van en voor de Provincie Groningen, ten gebruike dier genen, welke de geschiedenis dezer Provincie geheel wenschen over te zien",1
14862499,Das Netz der allgemeinen Karten des Eratosthenes und Ptolemaeus. Aus den Quellen dargestellt,1
14862504,Oud Nederland,0
14862516,"Oudewater en omtrek, geologisch, mythologisch en geschiedkundig geschetst",1
14866299,"Försök till en statsekonomisk statistik öfver Sverige. (Den statsekonomiska afdelningen af C. A. Agardh, den statistiska af C. E. Ljungberg.)",1
14866341,"Op reis door Nederland. Geïllustreerd aardrijkskundig leesboek, etc",1
14866365,"Der Patriotismus der Stadt Kronach im dreissigjährigen Kriege dargestellt in Denk- und Ehren-Reden nebst der Original Chronik [of H. N. Zitter], etc [With plates, including a portrait.]",0
14866369,Ueber den Polarkreis ... Mit ... Abbildungen und eine Karte,1
14866375,Chronik der Stadt Schweinfurt,1
14866380,Chronik der Stadt Wolfenbüttel und ihrer Vorstädte,0
14866389,"Handboek der Middel-Nederlandsche geographie, etc [With a map.]",1
14866393,"Petersburg-Astrakan. Dagboks-uppteckningar under resor i Ryssland åren 1880 och 1881, etc",1
14866417,Handlingar rörande Prestmötet i Westerås ar 1856 [Followed by speeches and sermons.],1
14866425,Eene Hollandsche stad in de middeleeuwen. (Eene Hollandsche stad onder de Bourgondisch-Oostenrijksche heerschappij.),1
14866444,"The Sixth Census of the United States. As published in the Merchants' Magazine, for February, 1845. Memorial to the Honorable the Senate and House of Representatives, in Congress assembled [On alleged inaccuracies in the census. By a committee, consisting of Edward Jarvis and others, appointed by the American Statistical Association.]",1
14866454,"Berlin som tysk Rigshovedstad. Erindringer, etc",1
14866460,"Die Mainufer und ihre nächsten Umgebungen ... Mit 54 Stahlstichen, nach Originalzeichnungen von Fritz Bamberger. Nebst einer Stromkarte vom Main",1
14866489,Geschiedenis van Overijsel gedurende het eerste stadhouderlooze tijdperk,1
14866501,Berlijn ... Geïllustreerd door Hendr. Klijn,1
14866502,"Efterretninger om Gammelkjøgegaard og Omegn, samlede af F. Carlsen",1
14866512,"Är svenska folket verkligen så fysiskt och moraliskt förderfvadt, som Herr Prof. M. Huss antyder uti sin afhandling: 'Om Sveriges endemiska sjukdomar'? Recension",1
14866518,"On the Physical, Mental, and Philological Characters of the Wallons, etc [Extracted from the Journal of the Anthropological Institute of Great Britain and Ireland.]",1
14866525,"Svenska expeditionen till Spetsbergen år 1861, under ledning af Otto Torell. Ur deltagarnes anteckningar och andra handlingar skildrad af K. Chydenius. Med karta, taflor och träsnitt",1
14866532,Gamle Christiania-Billeder,1
14866543,"An Address on the Early Settlement of the Valley of Pequea, etc",1
14866562,Aanteekeningen over het dorp Stramproy. Eene bijdrage tot de geschiedenis van het voormalig Rijksvorstendom Thorn,0
14866572,Toponymische studie over de oude en nieuwere plaatsnamen der gemeente Bilsen [With a map.],1
14866575,Anden omarbeidede og forøgede Udgave med over 100 illustrationer,1
14866604,"Winterreis door Rusland, gedaan in het jaar 1841 ... Met eene kaart",1
14866618,"Geschichte des Kreises Marienburg, etc",1
14866641,"Svenska Expeditioner till Spetsbergen och Jan Mayen utförda under åren 1863 och 1864 af N. Dunér, A. J. Malmgren, A. E. Nordenskiöld och A. Qvennerstedt",1
14866650,"Uit Friesland's volksleven van vroeger en later. Volksoverleveringen, volksgebruiken, volksvertellingen, volksbegrippen. Bijeengebracht door Waling Dykstra [With a preface by Hugo Suringar.]",1
14866656,"Geschiedkundige Beschrijving van Leeuwarden, ... van den vroegsten tijd tot den jare 1846 ... Met kaarten en platen",1
14866660,"Catalogus van boeken, pamfletten, enz, over de geschiedenis van Haarlem, van de omstreken, van eenige voorname inwoners en van het Huis van Brederode, byeengebragt door C. E. (Supplement en Register.)",1
14866663,Zur Geschichte der Stadt Ems. 1 Teil,1
14866665,Reistogtje door een gedeelte van Duitschland in 1838,1
14866679,"Bemerkungen auf einer Reise durch einen Theil der Schweiz und einige ihrer næchsten Umgebungen, etc",1
14866681,"Den danske Stat, en almindelig geographisk Skildring for Folket. Med mange Illustrationer",1
14866683,"Jylland, Studier og Skildringer til Danmarks Geografi [With maps and illustrations.]",1
14866718,"Statistik öfver Sverige, grundad på offentliga Handlingar. Jemte en Karta öfver den Nordiska Halfön. Af C. af F. Fjerde Upplagan",1
14866723,Fredensborg. Det danske Kongehus og dets Slægt. Med Bidrag af danske og fremmede Forfattere og Kunstnere,1
14866726,Göttingen in Vergangenheit und Gegenwart,0
14866731,"Roskilde Domkirke, beskreven af S. F",1
14866737,"Cilli, 1867-1892. Fünfundzwanzig Jahre selbständigen Gemeindewesens",1
14866739,"Efterretainger om Kjøbstaden Kolding. Med 12 lithographerede Grundtegninger, Prospecter, etc. (Bilag, etc.)",1
14866744,"Kronijk of tydrekenkundige beschryving der stad Brugge sedert derzelver oorsprong tot op heden, naer het achtergelaten handschrift van B. J. G, verrykt met aenbelangende aenteekeningen van den uitgever (J. Gailliard)",1
14866747,Geschichte der Stadt Hamburg,1
14866749,"Tägliche Aufzeichnungen des Pfarrhern J. Garcaeus in Sorau und Brandenburg aus den Jahren 1617-1632. Auf Grund der von E. Niederstadt ... angefertigten Abschrift, mit einer historischen Einleitung und erläuternden Anmerkungen herausgegeben von O. Tschirch",1
14866760,"Het Oudste leenactenboek van Gelre, 1326. Naar het oorspronkelijke handschrift uitgegeven door P. N. v. Doorninck",1
14866763,"Veertien jaren in België, en vlugt uit Brugge; gevolgd van bijlagen, alsmede van eenen brief ... over het aangeboden en sedert ingetrokken ontwerp van wet op het onderwijs",1
14866779,Geschichte der Stadt Schleusingen bis zum Tode des letzten Grafen von Henneberg,1
14866800,"Geschiedenis van Grobbendonk, etc",1
14866808,Nalezing mijner Herinneringen van Gouda,0
14866813,Geschiedenis van Amsterdam,1
14866814,Statistiesch overzigt van Oostvriesland en Jever,1
14866820,"'S Gravenhage in onzen tijd ... Met 80 illustratiën, etc",1
14866846,Kaiser Wilhelm's II. Reisen nach Norwegen in den Jahren 1889 und 1890,0
14866849,"Beschryving van Antwerpen Mechelen, Lier en Turnhout, ... In het Nederduitsch vertaeld door Kiliaen; herdrukt volgens de uitgave van 1612 in naem der Rederykkamer De Olyftak",1
14866859,Rhenen en Omstreken,0
14866860,De voormalige heerlijkheid Borgharen. Eene bijdrage tot de geschiedenis van het land von Valkenburg,1
14866864,"Morgenwandelingen door en in den omtrek van s' Gravenhage; of Schoonheden en merkwaardige byzonderheden betrekkelijk deze Residentie, etc",1
14866906,Ertsforekomster i Søndhordland og paa Karmøen,1
14866913,"Der Dom zu Halberstadt. Seine Geschichte und seine Schätze, etc",1
14866920,"Onze Reis naar Sagelterland, benevens deszelfs geschiedenis, eene beschrijving ... van dezelfs bewoners en eene korte schets en woordenlijst van hunne taal",1
14866933,"An historical sketch of Abingdon, Plymouth county, Massachusetts",1
14866939,Herinneringen van mijne Academiereis in 1843,1
14866942,"Genom Sveriges Bygder. Skildringar af vårt land och folk ... Tredje upplagan, genomsedd och tillökad af J. P. Velander. Med 545 illustrationer",1
14866943,"Amsterdam, 1860. Tekst van W. J. H. platen van J. Hilverdink. Afl. 1-6",1
14866972,"Chronik der Stadt, der Diözese und des Herzogtums Hildburghausen. I. Chronik der Stadt Hildburghausen",1
14866981,The Life of Edward Earl of Clarendon ... in which is included a continuation of his History of the Grand Rebellion. Written by himself [With a portrait.],1
14867025,En Rejse til Rusland under Tsar Peter. Dagbogsoptegnelser af Viceadmiral J. Juel ... Med Illustrationer og oplysende Anmærkninger ved G. L. Grove,1
14867053,Geschiedenis en plaatsbeschrijving van Arnemuiden,1
14867077,"An Account of Knoepfel's Schoharie Cave, Schoharie County, New York: with the history of its discovery, subterranean lake. ... Illustrated, etc",1
14867082,Herinneringen en mededeelingen van eenen Landschapschilder ... met platen,0
14867101,Gamle folks fortællinger om det jyske almueliv ... samt enkelte oplysende sidestykker fra øerne. Samlede af E. T. Kristensen,1
14867102,"Beschrijving van 's Gravenhage, uit echte bronnen geput. Afl. 1-6",1
14867132,"[De Kroniek van Staets. Een bladzijde uit de Geschiedenis van het Fabriekambt der Stad Amsterdam, 1594-1628 [i.e. verses, written by J. Laurentius, at the request of Hendrik Staets, describing the different architectural works executed in Amsterdam under the supervision of the latter] . Door N. de Roever.]",1
14867141,Forsøg til en Beskrivelse over Ringe Sogn,1
14867152,Merkwaardigen kasteelen in Nederland / door Van Lennep en Hofdijk,1
14867172,Beskrifning öfver Grefskapet Dal,1
14867175,Geschiedenis van de stad Leuven [With plates.],1
14867200,Reistogtje met de stoomboot naar Hamburg in den zomer van 1826 ... Met platen,1
14867201,Beskrifning öfver Vestra Vingåkers Socken,1
14867202,Wismars pantsättande till Meklenburg-Schwerin. Akademisk afhandling,1
14867203,Nya Stockholm ... under 1880-talet ... Med talrika illustrationer,1
14867204,"Gamla Stockholm. Anteckningar ur tryckta och otryckta källor framletade, samlade och utgifna af Claes Lundin och August Strindberg",1
14867230,"Marietta, and the Oil and Mineral Region of South Eastern Ohio and West Virginia",0
14867260,Wandeling door de zalen der Historische Tentoonstelling van Amsterdam,1
14867269,Geschichte der Stadt Riga,1
14867274,"Erinnerungen an die Hohenzollernherrschaft in Franken, etc",0
14867298,"Der Wahltag zu Regensburg im Jahre 1575. Inaugural-Dissertation, etc",1
14867318,Geschiedenis der Gemeente Lembeke en der Vrije Heerlijkheid van Aveschool. Met platen en oorkonden,1
14867326,Neumanns Orts-Lexikon des Deutschen Reichs,1
14867327,"Die Stiftungs-Urkunden der Stadt Neuwied. Abgedruckt nach einer beglaubigten Pergamentabschrift im städtischen Archive. Herausgegeben zur 200jährigen Jubelfeier der Stadt Neuwied am 26 August, etc",1
14867335,"Kjøbenhavn paa Holbergs Tid, etc",1
14867338,Oude Hollandsche Steden aan de Zuiderzee door W. O. J. Nieuwenkamp en J. G. Veldheer,1
14867345,"Norges Land og Folk, statistisk og topografisk beskrevet [With maps and plates.]",1
14867351,"The Round Towers of Ireland; or, the mysteries of Freemasonry, of Sabaism, and of Budhism, for the first time unveiled. Prize Essay of the Royal Irish Academy, enlarged, and embellished with ... illustrations",1
14867353,Svenska Minnen och Bilder. Valda skrifter ... Illustrated upplaga,1
14867359,Geschichte der Stadt Münster und ihrer Abtei im Gregorienthal. Nach den Dokumenten bearbeitet,1
14867361,"De gemeente Oost- en West-Souburg, eene statistische bijdrage tot de plaatsbeschrijving van Zeeland, etc",1
14867366,Pozsony város története,1
14867368,"Overijssel onder Karel V. Gekend uit regesten op officieele registers en daarbij behoorende acten [edited], door J. I. van Doorninck",0
14867369,"Stockholms Stads fattigvård. Grundvilkeret för dess rationella ordnande, etc",1
14867404,"Die Nachbarstädte Torgau's: Annaburg, Belgern, Domnitzsch, Düben, Eilenburg, Prettin, Schildau, Wurzen. Geschichtliche Skizze",0
14867413,"A History of the Copper Mines and Newgate Prison, at Granby, Conn. Also, of the Captivity of D. Hays, of Granby, by the Indians, in 1707",1
14867416,Aus Aachens Vergangenheit. Beiträge zur Geschichte der alten Kaiserstadt,1
14867441,Het Noorden in omtrekken en tafereelen,1
14867443,Schets eener Geschiedenis van de stad Rousselare,0
14867477,"Fem Uger i Finland som Turist, Jæger og Fisker [Illustrated.]",1
14867485,"Geschichte der Stadt Cambrai bis zur Erteilung der Lex Godefridi, 1227",1
14867509,Bruges. An historical sketch,1
14867513,Beschrijving van de verwoesting te Leijden op den 12 van Louwmaand 1807,1
14867519,Berättelse om Norrboten och dess Lappmarker ... utgifven af A. Roman,1
14867525,Extracts of a Virginian Voyage made an. 1605. by Captaine G. Waymouth,1
14867571,"Aemstel's Oudheid, of gedenkwaardigheden van Amsterdam",1
14867574,Penschetsen uit Nijmegen's Verleden,0
14867598,Geschichte und Denkwürdigkeiten der Stadt Schongau. Mit einem Stahlstich,1
14867600,Zeden en gebruiken aan de Zaanstreek,1
14867608,Urkundliche Geschichte der Stadt Steinau an der Oder,1
14867624,"Potsdam und Sans-Souci. Forschungen und Quellen zur Geschichte von Burg, Stadt und Park ... Mit 15 Tafeln",0
14867631,"A Lecture, on the topography and history of New-York",1
14867640,"Sveriges Kommuner i administrativt, judicielt och ecklesiastikt hänseende ... år 1898 ... Handbok utgifven af K. Sidenbladh",1
14867657,"Beknopte Geschiedenis van Einehoven, etc",1
14867688,"Från det moderna England. Ett urval bilder och intryck ... Med 267 illustrationer, etc",1
14867689,"Fra det moderne England. I Dansk bearbejdelse ved A. Ipsen. Med talrige illustrationer, etc",1
14867695,"Uit de geschiedenis der Heilige Stede te Amsterdam ... Mededeelingen over hare kunstschatten, dienst en inrichting ... Met afbeeldingen",1
14867724,"De Zuiderzee en de Kamper Eilanden c. a. van voorheen en Thans, 1363-1882 ... en eene bijdrage omtrent geheele of gedeeltelijke afsluiting der Zuiderzee, etc",1
14867736,"Geschiedenis der stad Zutphen, van de vroegste tijden tot 1795 ... Met platen en kaart",1
14867749,Het Koningrijk der Nederlanden voorgesteld in eene reeks van ... schilderachtige gezigten ... en beschreven door J. L. Terwen,1
14867751,"Beskrifning öfver Sveriges Rike. Bd. 1, Bd. 2, pt. 1, 2",1
14867773,Het Kasteel Westhoven in Zeeland ... geïllustreerd door C. Rochussen,1
14867783,"Semi-tropical California: its climate ... productiveness, and scenery, etc",1
14867793,'T Payottenland gelyk het van oudtyds gestaen en gelegen is. Gedenkboeksken voor alle die deze conntry vry en vrolyk beleven,1
14867795,Quellen zur Geschichte der Stadt Wien. Abth. I. Regesten aus in- und ausländischen Archiven. Besprochen von Dr. K. Uhlirz. Bd. I,1
14867807,Forbidden to marry ... A novel,0
14867833,St. Juliaens Gasthuis te Antwerpen,1
14867846,"Ostfriesland Land und Volk in Wort und Bild ... Mit ... Holzschnitten, etc",1
14867857,"Geografisk och ekonomisk Beskrifning om Kemi Lappmark i Vesterbottens Höfdingdöme, med geografisk, Karta, på ... S. G. Hermelius anmodan, författad af G. W",1
14867885,Das Kloster Laach. Geschichte und Urkunden-Buch. Ein Beitrag zur Special-Geschichte der Rheinlande,1
14867895,"Oud-Utrecht. Voornaamste Bladzijden uit de Geschiedenis van de stad en de provincië Utrecht, aan het Volk verhaald",1
14867917,Ny Smalands Beskrifning inskränkt till Wexiö Stift,1
14867937,"Beschrijving van de Groote of St. Bavokerk te Haarlem, alsmede van het alomberoemde Orgel in dezelve",1
14867944,"Reminiscences of Troy from its settlement in 1790 to 1807, with remarks on its commerce, enterprise, etc",1
14867980,"Geschiedenis der Stad Hoorn, hoofdstad van West-Vriesland gedurende het grootste gedeelte der XVII en XVIII eeuw, of vervolg op Velius Chronyk, beginnende met het jaar 1630, met aanteekeningen en bijlagen uitgegeven door C. A. Abbing",1
14871078,"Christianiæ i vor og svunden Tid. Gammelt og nyt fra en By i Vekst, etc",1
14871085,"En Resa till Nordkap ... skildrad i bref, etc",1
14871090,Inledning till Sveriges fysiska geografi. Jemte upplysningar rörande ankologisk och fysisk karta öfver Sverige,1
14871095,Sjöfarten på Brasilien. Vägledning i Brasilianska hamnar för de förenade rikenas fartygsbefälhafvare,1
14871114,"Reis door Rusland, Galicie, Hongarije en Bohemen. Met platen",1
14871116,"Amerika, seet fra et Landbostandpunkt [With illustrations.]",1
14871124,"Bidrag till kännedom om de Arktiska Ländernas naturförhållanden, grundade på undersökningar utförda under Svenska expeditioner till polartrakterna",1
14871127,En Norgesreise ... Med ... Illustrationer,1
14871137,"Blandt Nordpolens Naboer. Med Illustrationer af Th. Holmboe, etc",1
14871151,"Westkapelle, hare bevolking, westkapelsche dijk ... Met twee kaarten",1
14871161,"A Texas Scrap-Book. Made up of the history, biography, and miscellany of Texas and its people. Compiled by D. W. C. Baker [With plates, including portraits.]",1
14871178,"Away from Ice and Snow; or, To Manilla in winter",1
14871181,Cæsar and the Britons,1
14871219,"Visingsö, jemte anteckningar om Visingsborgs grefskap [With maps and illustrations.]",1
